OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
1106723,04092017576,MCDONALDS #1044,703 W PEACE ST ,,RALEIGH,NC,27605,(919) 833-9875,2017/04/21 00:00:00+00,Restaurant,11241,-78.64914898,35.78827691,M
1106724,04092018361,Alpaca Peruvian Charcoal Chicken,57 Cabela DR ,,GARNER,NC,27529,(919) 917-7600,2020/04/30 00:00:00+00,Restaurant,11271,-78.58553086,35.69877212,M
1106725,04092017657,ZAXBY'S #66201,1341 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 552-3981,2017/08/07 00:00:00+00,Restaurant,11273,-78.77669551,35.59243122,M
1106726,04092017284,WENDY'S #6304,1809 N HARRISON AVE ,,CARY,NC,27513,(919) 677-9002,2016/08/15 00:00:00+00,Restaurant,11285,-78.76795619,35.83059406,M
1106727,04092018216,Nukkad Restaurant,1710 HIGH HOUSE RD,,CARY,NC,27513,(919) 378-9083,2019/11/05 00:00:00+00,Restaurant,11287,-78.84401301,35.79274209,M
1106728,04092015597,HOT BREADS CAFE,1901  NW CARY PKY ,,MORRISVILLE,NC,27560,(919) 677-1331,2010/04/05 00:00:00+00,Restaurant,11294,-78.81047156,35.80913057,M
1106729,04092015232,BUFFALO WILD WINGS #206,6700 KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 217-2559,2008/09/25 00:00:00+00,Restaurant,11307,-78.50464192,35.79645,M
1106730,04092017267,WENDY'S #6303,1343 KILDAIRE FARM RD ,,CARY,NC,27511,(919) 467-1407,2016/08/11 00:00:00+00,Restaurant,11310,-78.78290963,35.75983801,M
1106731,04092014938,Brixx Briercreek,8511 Briercreek PKY ,Ste 101,RALEIGH,NC,27617,(919) 246-0640,2007/08/30 00:00:00+00,Restaurant,11312,-78.78334742,35.90685073,M
1106732,04092025202,Makus Empanadas @ MSFH,411 W Morgan ST ,,RALEIGH,NC,27603,,2018/08/02 00:00:00+00,Food Stand,11324,-78.6456917,35.77945516,M
1106733,04092025331,Hubbs Kitchen,1129 CORPORATION PKWY,,RALEIGH,NC,27610,(919) 238-6387,2020/12/14 00:00:00+00,Food Stand,11328,-78.56954783,35.79505367,M
1106734,04092016307,CHILI'S #1534,1201 MARKET CENTER DR ,,MORRISVILLE,NC,27560,(919) 468-3290,2012/11/21 00:00:00+00,Restaurant,11333,-78.81676023,35.80454378,M
1106735,04092016558,DAVE AND BUSTERS,1105 WALNUT ST ,STE E101,CARY,NC,27520,(919) 535-6800,2013/11/04 00:00:00+00,Restaurant,11345,-78.76025493,35.77377018,T
1106736,04092021496,Harris Teeter #298 Deli/Bakery,10140 GREEN LEVEL CHURCH RD ,,CARY,NC,27519,(919) 460-3126,2007/12/13 00:00:00+00,Food Stand,11346,-78.90107787,35.82060358,M
1106737,04092015496,PARK BAR & GRILL (DoubleTree By Hilton),500 CAITBOO AVE ,,CARY,NC,27518,(919) 900-8840,2009/10/26 00:00:00+00,Restaurant,11347,-78.73611855,35.75670744,T
1106738,04092017724,Glory Days Grill,1413 Kelly RD ,,Apex,NC,27502,(919) 434-3726,2017/11/08 00:00:00+00,Restaurant,11368,-78.89379203,35.73782787,M
1106739,04092010845,42nd St Oyster Bar,508 W JONES ST ,,RALEIGH,NC,27603-1429,(919) 831-2811,1991/04/25 00:00:00+00,Restaurant,11373,-78.6463342,35.78313026,M
1106740,04092013070,Jersey Mikes Restaurant,4542 Capital BLVD ,,RALEIGH,NC,27604-4353,(919) 790-7827,1999/11/17 00:00:00+00,Restaurant,11382,-78.57896604,35.84571366,M
1106741,04092025238,Publix 1551 Meat,9640 Leesville RD ,,RALEIGH,NC,27613,(919) 848-3480,2018/11/26 00:00:00+00,Food Stand,11388,-78.72728627,35.90563318,M
1106742,04092017513,NICE BOWLS ASIAN CUISINE,4224 NW CARY PKY ,,CARY,NC,27513,(919) 377-2307,2017/02/09 00:00:00+00,Restaurant,11391,-78.82751464,35.79057556,M
1106743,04092017197,EL TACO MARKET,3800 NEW BERN  AVE ,,RALEIGH,NC,27610,(919) 250-0412,2016/04/12 00:00:00+00,Restaurant,11395,-78.57600249,35.79743532,M
1106744,04092018198,Rookie's Sports Bar,11200 CAPITAL BLVD,,WAKE FOREST,NC,27587,(919) 390-2503,2019/10/14 00:00:00+00,Restaurant,11399,-78.53854002,35.95102106,M
1106745,04092025286,Marco's Pizza #8403,1487 KELLY RD,,APEX,NC,27502-9572,(919) 446-5555,2019/10/25 00:00:00+00,Restaurant,11416,-78.89528261,35.73603924,M
1106746,04092021644,FOOD LION #2199 Meat Market/SEAFOOD,12345 STRICKLAND RD ,,RALEIGH,NC,27613,(919) 846-3589,2011/01/20 00:00:00+00,Food Stand,11424,-78.7027985,35.90556189,M
1106747,04092017547,POTBELLY SANDWICH SHOP,9662 CHAPEL HILL RD ,SUITE 120,MORRISVILLE,NC,27560,(919) 377-1058,2017/03/09 00:00:00+00,Restaurant,11432,-78.81492453,35.8087175,M
1106748,04092014979,Jasmin Mediterranean Bistro,2430 Hillsborough ST ,,RALEIGH,NC,27607,(919) 755-9991,2007/10/22 00:00:00+00,Restaurant,11433,-78.66782878,35.7879186,M
1106749,04092030456,TAQUERIA LA COSTENAS (WCID #751),6501 Glenwood AVE ,,RALEIGH,NC,27612,,2019/12/13 00:00:00+00,Mobile Food Units,11435,-78.70797515,35.85942699,M
1106750,04092017317,SAMS' CLUB #6976 CAFE,11460 ROYAL COTTON RD ,,WAKE FOREST,NC,27587,(919) 263-6134,2016/08/26 00:00:00+00,Restaurant,11441,-78.53862938,35.95675315,M
1106751,04092021647,WALMART #4484 DELI,8031 OLD WAKE FOREST RD ,,RALEIGH,NC,27616,(919) 424-6235,2011/01/20 00:00:00+00,Food Stand,11444,-78.56666533,35.86809107,M
1106752,04092030312,THE ROLLING GRILL (WCID #558),7200 Old Stage RD ,,Raleigh,NC,27603,(919) 673-8038,2016/08/09 00:00:00+00,Mobile Food Units,11445,-78.65810885,35.67821959,M
1106753,04092015885,THE OAKS AT WHITAKER GLEN,501 E WHITAKER MILL RD ,,RALEIGH,NC,27608-2646,(919) 839-5604,2011/01/12 00:00:00+00,Restaurant,11467,-78.63302872,35.80881927,M
1106754,04092017281,WENDY'S #6329,8209 CREEDMOOR RD ,,RALEIGH,NC,27613,(919) 676-2320,2016/08/11 00:00:00+00,Restaurant,11478,-78.68128897,35.89926613,M
1106755,04092018351,Tropical Smoothie Cafe,817 Bass Pro LN ,,CARY,NC,27513,(919) 378-9333,2020/04/22 00:00:00+00,Restaurant,11492,-78.77007317,35.83116175,M
1106756,04092018420,Your Pie,6320 CAPITAL BLVD,,RALEIGH,NC,27616,(984) 200-7304,2020/08/19 00:00:00+00,Restaurant,11500,-78.57847002,35.87073633,M
1106757,04092021342,Harris Teeter #118 Deli,5277 Sunset Lake RD ,,HOLLY SPRINGS,NC,27540,(919) 363-3059,2005/08/15 00:00:00+00,Food Stand,11503,-78.79652372,35.66680054,M
1106758,04092110530,Fuquay Varina Cafeteria at Willow Springs High School,1704 OLD HONEYCUTT RD ,,FUQUAY-VARINA,NC,27526,(919) 557-2511 ext. 23829,2019/05/16 00:00:00+00,Public School Lunchrooms,11511,-78.73713901,35.57529808,M
1106759,04092016543,PHO VIETNAM,1284 BUCK JONES  RD ,,RALEIGH,NC,27606,(919) 655-5665,2013/11/01 00:00:00+00,Restaurant,11518,-78.74214569,35.76637247,M
1106760,04092018275,Cadence Living North Raleigh Dining,5219 OLD WAKE FOREST RD ,,RALEIGH,NC,27609,(919) 876-6316,2019/12/20 00:00:00+00,Restaurant,11521,-78.60482458,35.85273784,M
1106761,04092013513,Mitchells Catering,1732 Capital BLVD ,,RALEIGH,NC,27604-1362,(919) 847-0135,2002/01/24 00:00:00+00,Restaurant,11537,-78.61946829,35.80200303,M
1106762,04092017872,El Caracol Mexican Grill,1431 Garner Station Blvd,,RALEIGH,NC,27603,(919) 977-9968,2018/07/03 00:00:00+00,Restaurant,11545,-78.65416214,35.72288448,M
1106763,04092017335,NEW CHINA CHEF,1769 W WILLIAMS ST ,,APEX,NC,27523-9315,(919) 363-8885,2016/10/04 00:00:00+00,Restaurant,11568,-78.87770701,35.75964934,M
1106764,04092017111,BOJANGLES #51,1425 BROGDEN WOODS DR ,,WAKE FOREST,NC,27587,(919) 846-6564,2015/12/04 00:00:00+00,Restaurant,11576,-78.69147726,35.99120973,M
1106765,04092018052,Yemen Kitchen,117 SMALL PINES DR ,,Raleigh,NC,27603,(984) 444-7772,2019/02/05 00:00:00+00,Restaurant,11578,-78.65438855,35.71782376,M
1106766,04092015939,SAN JOSE MEXICAN RESTAURANT,5811 POYNER VILLAGE  PKY ,,RALEIGH,NC,27616,(919) 790-1919,2011/04/20 00:00:00+00,Restaurant,11579,-78.56916648,35.86464286,M
1106767,04092016453,MCDONALDS #4997,1700 TRAWICK  RD ,,RALEIGH,NC,27604,(919) 231-6205,2013/06/24 00:00:00+00,Restaurant,11605,-78.57712928,35.79907875,M
1106768,04092018297,FLASK & BEAKER AT STATEVIEW HOTEL,2451 Alumni DR ,,RALEIGH,NC,27606,(919) 743-0055,2020/01/21 00:00:00+00,Restaurant,11612,-78.67736196,35.76374924,M
1106769,04092018255,SUBWAY #2532,809 E Williams ST ,,APEX,NC,27502,(919) 260-6544,2019/12/05 00:00:00+00,Restaurant,11618,-78.84409397,35.72219673,M
1106770,04092016121,Panera Bread #1642,2234 Walnut  ST ,,CARY,NC,27511,(919) 233-2221,2012/03/28 00:00:00+00,Restaurant,11620,-78.74288401,35.75542976,M
1106771,04092016577,DENNY'S #8890,4380 FAYETTEVILLE  RD ,,RALEIGH,NC,27603,(919) 771-0815,2013/11/21 00:00:00+00,Restaurant,11624,-78.6544181,35.72057881,M
1106772,04092018259,Las Marias Tacos Y Pupusas Restaurant ,1600 Ronald DR ,STE 107,RALEIGH,NC,27609,(919) 977-8149,2019/12/10 00:00:00+00,Restaurant,11625,-78.61019076,35.83816392,M
1106773,04092010708,Subway,4112 PLEASANT VALLEY RD ,,RALEIGH,NC,27612-6256,(919) 787-7981,1991/05/13 00:00:00+00,Restaurant,11638,-78.70472608,35.86043731,M
1106774,04092110001,Northwoods Elementary Cafeteria,8850 CHAPEL HILL RD ,,CARY,NC,27513-3741,(919) 460-3491 ext. 26939,1991/09/16 00:00:00+00,Public School Lunchrooms,11640,-78.7896079,35.79556729,M
1106775,04092021136,Lowes Foods #189 Seafood ,3001 Widewaters Pky ,,KNIGHTDALE,NC,27545,(919) 217-9184,2002/08/28 00:00:00+00,Food Stand,11646,-78.50515596,35.79511678,M
1106776,04092013640,Lowes Foods #187 Deli,12524 Capital BLVD ,,WAKE FOREST,NC,27587-7487,(919) 562-5020,2002/08/09 00:00:00+00,Restaurant,11647,-78.53270438,35.98593613,M
1106777,04092015485,AVIATOR BREWING TAP HOUSE,600 E BROAD ST ,,FUQUAY VARINA,NC,27526,(919) 552-8826,2009/10/07 00:00:00+00,Restaurant,11658,-78.79392899,35.59279145,M
1106778,04092016569,HARRIS TEETER #395 DELI,1432 BROGDEN WOODS DR ,,WAKE FOREST,NC,27587,(919) 870-4980,2013/08/19 00:00:00+00,Restaurant,11659,-78.69147726,35.99120973,M
1106779,04092040385,Doggie Style Vending & Catering (WCID #773),2201 S WILMINGTON ST,,RALEIGH,NC,27603,(786) 201-6150,2020/08/24 00:00:00+00,Pushcarts,11663,-78.63902655,35.752054,M
1106780,04092030476,Mac Daddys Dawgz & Catering (WCID #765),505 Plaza CIR ,,GARNER,NC,27529-2570,(919) 272-8402,2020/04/24 00:00:00+00,Pushcarts,11684,-78.61180739,35.70467783,M
1106781,04092016792,CHURCH'S CHICKEN,1401 NEW BERN AVE ,,RALEIGH,NC,27610,(919) 821-2220,2014/10/28 00:00:00+00,Restaurant,11689,-78.61745225,35.78033482,M
1106782,04092017721,LaFarm Bakery & Cafe W.F. West Cary,5055 Arco ST ,,Cary,NC,27519,(984) 228-0300,2017/11/03 00:00:00+00,Restaurant,11701,-78.88191924,35.83347908,M
1106783,04092017241,TACOS ESTILO HIDALGO,748 E CHATHAM ST ,STE B,CARY,NC,27511,(919) 465-1435,2016/06/15 00:00:00+00,Restaurant,11702,-78.76514155,35.79157241,M
1106784,04092017528,Kathmandu Kitchen,1275 NW MAYNARD RD ,,CARY,NC,27513,(919) 535-3026,2017/03/01 00:00:00+00,Restaurant,11716,-78.81098892,35.78581105,M
1106785,04092110122,Centennial Campus Middle Sch. Cafeteria,1900 MAIN CAMPUS DR ,,RALEIGH,NC,27606-3700,(919) 233-4217 ext. 21739,2000/07/21 00:00:00+00,Public School Lunchrooms,11736,-78.67968052,35.76287016,M
1106786,04092017704,Honest Abe's Kitchen and Bar,5433 Wade Park BLVD ,STE 100,RALEIGH,NC,27607,(919) 977-8755,2017/10/12 00:00:00+00,Restaurant,11763,-78.7303442,35.80695603,M
1106787,04092017998,Applebee's Grill & Bar,6609 Knightdale BLVD ,,KNIGHTDALE,NC,27545,(919) 266-5939,2018/12/13 00:00:00+00,Restaurant,11769,-78.50745317,35.79704031,M
1106788,04092016945,PANERA #1806,1004 PARKSIDE MAIN ST ,,CARY,NC,27519,(919) 337-0020,2015/06/04 00:00:00+00,Restaurant,11771,-78.88643041,35.84618552,M
1106789,04092017268,WENDYS #6317,1374 N MAIN ST ,,FUQUAY VARINA,NC,27526-2617,(919) 557-0139,2016/08/19 00:00:00+00,Restaurant,11778,-78.77582077,35.59164945,M
1106790,04092030503,Levy's Jerkstand (WCID #791),6132 KNIGHTDALE BLVD,,KNIGHTDALE,NC,27545-9667,(919) 538-2570,2020/11/03 00:00:00+00,Mobile Food Units,11783,-78.5198922,35.79480038,M
1106791,04092017516,PANERA BREAD #1938,11665 NORTHPARK DR ,,WAKE FOREST,NC,27587,(919) 263-6176,2017/01/31 00:00:00+00,Restaurant,11789,-78.54383057,35.96466469,M
1106792,04092025321,Publix #1652 Produce,417 W PEACE ST,100,RALEIGH,NC,27603-5017,(919) 755-5444,2020/09/02 00:00:00+00,Food Stand,11790,-78.64490127,35.78789475,M
1106793,04092018469,Moomoo Cha,1350 Fifth AVE ,,Garner,NC,27529,(919) 322-2127,2020/10/22 00:00:00+00,Restaurant,11794,-78.6218586,35.70948463,M
1106794,04092016269,CHIPOTLE #1946,1516 VILLAGE MARKET  PL ,,MORRISVILLE,NC,27560,(919) 238-3971,2012/09/27 00:00:00+00,Restaurant,11798,-78.81676023,35.80454378,M
1106795,04092141846,Knightdale High School Indoor Concessions,100 Bryan Chalk  Ln,,Knightdale,NC,28545,(919) 292-8727,2020/02/03 00:00:00+00,Limited Food Service,11804,-78.47186534,35.80940057,M
1106796,04092160026,Holly Hill Hospital Kitchen,3019 Falstaff Rd,,RALEIGH,NC,27610,(919) 250-7000,2003/06/28 00:00:00+00,Institutional Food Service,11807,-78.58396978,35.78299281,M
1106797,04092021202,Lowes Foods #207 Deli,112 Bass Lake Rd,,HOLLY SPRINGS,NC,27540,(919) 577-6971,2003/07/10 00:00:00+00,Food Stand,11808,-78.82480349,35.65381034,M
1106798,04092013840,Moe's Southwest Grill,127 Weston PKY ,,CARY,NC,27513,(919) 678-8444,2003/07/02 00:00:00+00,Restaurant,11809,-78.77115656,35.82699882,M
1106799,04092160037,Sunrise Of Raleigh Assisted Living Cafeteria,4801 Edwards Mill Rd,,RALEIGH,NC,27612,(919) 787-0777,2003/07/07 00:00:00+00,Institutional Food Service,11810,-78.68554467,35.83972668,M
1106800,04092013876,Bass Lake Draft House,124 Bass Lake Rd ,,HOLLY SPRINGS,NC,27540,(919) 567-3251,2002/08/20 00:00:00+00,Restaurant,11812,-78.82480349,35.65381034,M
1106801,04092025231,The Butchers Market,4200 Lassiter RD ,,HOLLY SPRINGS,NC,27540,(919) 267-9191,2018/12/14 00:00:00+00,Food Stand,11829,-78.79440661,35.66435998,M
1106802,04092017089,RISE CAMERON VILLAGE,530 DANIELS ST ,,RALEIGH,NC,27605,(984) 200-6966,2015/11/20 00:00:00+00,Restaurant,11833,-78.66105804,35.79149603,M
1106803,04092018092,Ashley's Harvest Moon Bakery - Cafe,128 Bass Lake RD ,,Holly Springs,NC,27540,(919) 586-7005,2019/04/24 00:00:00+00,Restaurant,11839,-78.82480349,35.65381034,M
1106804,04092300193,Food Lion #669 Meat Market,405 S Main St ,,ROLESVILLE,NC,27571-9664,,2000/07/01 00:00:00+00,Meat Market,11848,-78.46472721,35.91731538,T
1106805,04092030475,Walking Crab (WCID #764),10012 CAPITAL BLVD,,WAKE FOREST,NC,27587-7786,(919) 977-3515,2020/04/09 00:00:00+00,Mobile Food Units,11851,-78.54484847,35.91917418,M
1106806,04092016130,HIGHGROVE ESTATE,1613  S MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 552-6154,2012/03/07 00:00:00+00,Restaurant,11852,-78.80703781,35.55650194,M
1106807,04092016135,LOS TRES MAGUEYES,10120 GREEN LEVEL CHURCH  RD ,,CARY,NC,27519,(919) 967-5444,2012/03/16 00:00:00+00,Restaurant,11856,-78.90107787,35.82060358,M
1106808,04092010989,Los Tres Magueyes,110 SW MAYNARD RD ,,CARY,NC,27511-4402,(919) 460-8757,1992/01/16 00:00:00+00,Restaurant,11858,-78.78312573,35.77217563,M
1106809,04092018400,Mookies NY Deli,1010 TRYON VILLAGE DR,705,CARY,NC,27518-7193,(919) 900-7770,2020/07/08 00:00:00+00,Restaurant,11878,-78.7453538,35.74635942,M
1106810,04092018356,Hyatt Place North Raleigh-Midtown Food Service,1105 Navaho DR ,,RALEIGH,NC,27609,(919) 877-9997,2020/04/27 00:00:00+00,Restaurant,11885,-78.62149881,35.82886034,M
1106811,04092018428,Perry's Steakhouse,4509 CREEDMOOR RD,,RALEIGH,NC,27612,(919) 827-4158,2020/09/01 00:00:00+00,Restaurant,11887,-78.68316791,35.84275901,M
1106812,04092015718,NEW WHITE OAK GRILL & LOUNGE,7901 WHITE OAK  RD ,,GARNER,NC,27529,(919) 779-0710,2010/09/30 00:00:00+00,Restaurant,11890,-78.57506068,35.6721705,M
1106813,04092017073,MARCO'S PIZZA #8285,133 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 346-1227,2015/11/10 00:00:00+00,Restaurant,11896,-78.84948074,35.66266499,M
1106814,04092025252,Mezquital Valley Catering @ TKA,2201 S Wilmington ST ,,RALEIGH,NC,27603,(919) 412-4121,2019/04/09 00:00:00+00,Food Stand,11897,-78.63902655,35.752054,M
1106815,04092016736,Clouds Brewing,126 N. West Street,,RALEIGH,NC,27603,(919) 307-8335,2014/08/22 00:00:00+00,Restaurant,11900,-78.64537075,35.78237671,M
1106816,04092016069,SUBWAY #29952,5412 APEX PEAKWAY ,,Apex,NC,27502,(919) 362-7976,2011/12/15 00:00:00+00,Restaurant,11902,-78.86537597,35.73683859,M
1106817,04092017132,WAFFLE HOUSE #2171,102 PEARCES RD ,,ZEBULON,NC,27597,(919) 404-4600,2016/01/14 00:00:00+00,Restaurant,11903,-78.32387376,35.83922283,M
1106818,04092021223,Food Lion #1358 Deli,1121 Falls River Ave ,,RALEIGH,NC,27614,(919) 847-1640,2003/09/29 00:00:00+00,Food Stand,11910,-78.58940896,35.90603425,M
1106819,04092013357,Springmoor Dietary Dept.,1500 SAWMILL RD,,RALEIGH,NC,27615-4320,(919) 848-7092,2001/07/06 00:00:00+00,Restaurant,11926,-78.67552225,35.88395957,M
1106820,04092015151,Namolis NY Pizzeria,5444 Apex Peakway ,,APEX,NC,27502,(919) 303-4888,2008/06/23 00:00:00+00,Restaurant,11935,-78.86537597,35.73683859,M
1106821,04092040363,Patio Dogs (WCID #643),120 E Chatham ST ,,CARY,NC,27511,(919) 741-9940,2018/08/15 00:00:00+00,Pushcarts,11959,-78.78039811,35.7871115,M
1106822,04092015211,TGI Friday's #2175,1100 TIMBER  DR E ,,GARNER,NC,27529,(919) 779-1935,2008/09/02 00:00:00+00,Restaurant,11962,-78.57860974,35.68884489,M
1106823,04092017956,Pieology #8904,4158 MAIN AT NORTH HILLS ST ,SUITE 103,RALEIGH,NC,27609,(919) 803-5860,2018/10/09 00:00:00+00,Restaurant,11963,-78.64323049,35.83718561,M
1106824,04092018081,Cava #84,403 Daniels ST ,,RALEIGH,NC,27601,(919) 278-7597,2019/03/19 00:00:00+00,Restaurant,11964,-78.66157335,35.79001079,M
1106825,04092017643,Texas Roadhouse #594,201 Grand Hill PL ,,HOLLY SPRINGS,NC,27540,(919) 577-1900,2017/07/13 00:00:00+00,Restaurant,11973,-78.8461589,35.66375444,M
1106826,04092015821,Lin's Garden,1318 S MAIN ST ,Ste. 116,WAKE FOREST,NC,27587,(919) 556-8066,2010/11/16 00:00:00+00,Restaurant,11989,-78.51926224,35.96093216,M
1106827,04092016547,Brothers of New York,3450-158 Kildaire Farm  RD ,,CARY,NC,27518,(919) 387-7711,2013/11/19 00:00:00+00,Restaurant,10822,-78.79459675,35.70408006,M
1106828,04092021693,WALMART DELI #2247,2010 KILDAIRE FARM RD ,,CARY,NC,27518,(919) 852-6651,2011/11/08 00:00:00+00,Food Stand,11991,-78.78211173,35.73717592,M
1106829,04092017208,BRIER CREEK BEER GARDEN,8521-101 BRIER CREEK BLVD ,,RALEIGH,NC,27617,(984) 439-2330,2016/04/20 00:00:00+00,Restaurant,10869,-78.78601339,35.90572819,M
1106830,04092016143,SHEETZ #480,600 CORPORATION CENTER DR ,,RALEIGH,NC,27607,(919) 859-9577,2012/03/27 00:00:00+00,Restaurant,10910,0,0,U
1106831,04092018061,Red Monkey Latin Fusion,4325 GLENWOOD  AVE ,STE 2049,RALEIGH,NC,27612,(919) 896-7412,2019/02/25 00:00:00+00,Restaurant,12000,-78.68184484,35.84183815,T
1106832,04092030216,TAQUERIA EL CALENTANO (WCID #623),201 Rush ST ,Fri. Sat. Sun. ,RALEIGH,NC,27604,(919) 232-7628,2010/01/19 00:00:00+00,Mobile Food Units,10921,-78.64054258,35.74268157,M
1106833,04092018057,FRIDA'S PATIO MEXICAN CUISINE,3470 KILDAIRE FARM RD ,SUITE 160,CARY,NC,27518,(919) 267-9477,2019/02/20 00:00:00+00,Restaurant,12001,-78.79652253,35.70711378,T
1106834,04092016029,HIBACHI K EXPRESS,4001 WIDE WATERS SUITE B PKY ,,KNIGHTDALE,NC,27545,(919) 217-8875,2011/10/27 00:00:00+00,Restaurant,10950,-78.50602234,35.79592218,M
1106835,04092013453,Goji Bistro,100 Maynard Crossing Ct,,CARY,NC,27513,(919) 466-8888,2001/12/03 00:00:00+00,Restaurant,12009,-78.81059568,35.78672957,M
1106836,04092030413,Virgil's Taco Truck (WCID #576),2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 649-2154,2019/04/25 00:00:00+00,Mobile Food Units,10965,-78.64171063,35.75324624,M
1106837,04092025314,The Butcher's Market-Bedford,1540 DUNN RD,160,RALEIGH,NC,27614,(919) 747-9802,2020/06/23 00:00:00+00,Food Stand,12012,-78.58619433,35.92539994,M
1106838,04092014817,Kiko Japan Express,1018-C Shoppes At Midway DR ,,KNIGHTDALE,NC,27545,(919) 217-3918,2007/02/20 00:00:00+00,Restaurant,11079,-78.50497023,35.79806831,M
1106839,04092018148,Biscuitville #194,3928 WESTERN BLVD,,RALEIGH,NC,27606,,2019/08/21 00:00:00+00,Restaurant,12040,-78.69252351,35.78576143,M
1106840,04092018109,Panera Bread #6073,1330 N MAIN ST,,FUQUAY VARINA,NC,27526-2617,,2019/06/05 00:00:00+00,Restaurant,12047,-78.77807837,35.59144011,T
1106841,04092016114,Chick-Fil-A at North Hills,4154-114 Main at N Hills Street,,RALEIGH,NC,27609,(919) 510-0100 ext. 0,2012/03/07 00:00:00+00,Restaurant,11103,-78.64285669,35.83704421,M
1106842,04092015082,BRUEGGERS BAGELS #3698,2302  HILLSBOROUGH ST ,,RALEIGH,NC,27607,(919) 828-7105,2008/03/03 00:00:00+00,Restaurant,12049,-78.6659888,35.787527,M
1106843,04092021001,Food Lion #649 Deli ,2720 LAKE WHEELER RD ,,RALEIGH,NC,27603-5861,(919) 755-3856,2000/07/01 00:00:00+00,Food Stand,12057,-78.68034061,35.74405959,M
1106844,04092021009,Food Lion #1482 Meat Market,5426 SIX FORKS RD,,RALEIGH,NC,27609-4436,(919) 676-3386,2000/07/01 00:00:00+00,Food Stand,12058,-78.64059702,35.85499105,M
1106845,04092015074,Pho2 Far East,4011-133 Capital  BLVD ,,RALEIGH,NC,27604,(919) 876-8621,2008/02/22 00:00:00+00,Restaurant,11141,-78.58250245,35.8353751,M
1106846,04092030490,Khalovera Street Tacos (WCID #780),2201 S WILMINGTON ST ,"1612 S Miami Blvd, Durham, NC 27703",RALEIGH,NC,27603-2559,(919) 903-4811,2020/08/06 00:00:00+00,Mobile Food Units,12064,-78.63902655,35.752054,M
1106847,04092025188,Redplate Catering @TKA,2161 S Wilmington ST ,,RALEIGH,NC,27601,(919) 332-1492,2018/06/21 00:00:00+00,Food Stand,11272,-78.64171063,35.75324624,M
1106848,04092021502,Papa John's #429,2101 Avent Ferry RD ,,RALEIGH,NC,27606,(919) 834-7272,2008/01/07 00:00:00+00,Food Stand,12073,-78.67605091,35.77835817,M
1106849,04092016865,CROSSTOWN PUB,140 E. CHATHAM STREET,,CARY,NC,27511,(919) 650-2853,2015/01/29 00:00:00+00,Restaurant,12079,-78.77981276,35.78711494,M
1106850,04092015233,QDOBA MEXICAN GRILL #203,3101-102 EDWARDS MILL  RD ,,RALEIGH,NC,27612,(919) 781-9220,2008/09/24 00:00:00+00,Restaurant,11308,-78.70695216,35.82399087,M
1106851,04092015011,Smokey's Shack,10800 Chapel Hill RD ,,MORRISVILLE,NC,27560,(919) 469-1724,2007/11/28 00:00:00+00,Restaurant,12080,-78.83905569,35.84984259,M
1106852,04092018038,Jersey Mike's Subs #3181,4205 Corners PKY ,Suite 130,RALEIGH,NC,27617,(919) 999-1539,2019/01/24 00:00:00+00,Restaurant,12095,-78.78791806,35.91890974,M
1106853,04092018086,Fairfield Inn & Suites RDU Foodservice,2750 Slater RD ,,Morrisville,NC,27560,(919) 468-2660,2019/04/04 00:00:00+00,Restaurant,12099,-78.82088455,35.86023259,M
1106854,04092018177,Fusion Nine,1012-150 MORRISVILLE PKY ,,MORRISVILLE,NC,27560-9367,(984) 465-0060,2019/09/15 00:00:00+00,Restaurant,11476,-78.82206645,35.80962949,M
1106855,04092021765,PAPA MURPHY'S NCO33,11721  RETAIL  DR  Ste 105,,WAKE FOREST,NC,27587,(919) 554-9977,2013/10/18 00:00:00+00,Food Stand,12109,-78.5442852,35.96733877,M
1106856,04092017587,MCDONALDS #32336,1001 MORRISVILLE CARPENTER RD ,,MORRISVILLE,NC,27560,(919) 460-7228,2017/05/01 00:00:00+00,Restaurant,12110,-78.84482154,35.81889798,M
1106857,04092018405,Gringo A GoGo,100 NW PERSON  ST ,,RALEIGH,NC,27601,(919) 977-1438,2020/07/17 00:00:00+00,Restaurant,11482,-78.63490591,35.78013392,T
